country,article_name,revision_id,article_quality
Norway,Per-Kristian Foss,792079008,Start
Australia,Athol Meyer,792084056,Start
Iran,Mehdi Hashemi Rafsanjani,792093348,Start
Bahamas,Bradley Cooper (athlete),792093352,Start
Iran,Ashraf Dehghani,792095777,Start
Norway,Ragnvald Paulson,792098066,Start
Ukraine,Oksana Shachko,792109399,Start
Poland,Adam Daniel Rotfeld,792109973,Start
Guatemala,Víctor Manuel Gutiérrez,792110021,Start
Austria,Andreas Zelinka,792114738,Start
Denmark,Christian Friis Bach,792115962,Start
Albania,Rexhep Jella,792117312,Start
Belarus,Gennady Grushevoy,792117537,Start
Suriname,Bram Behr,792117876,Start
United States,Nancy Lord,792120129,Start
United Kingdom,Claude Wilton,792125557,Start
Australia,Alexander Wilson (Australian politician),792125979,Start
Poland,Anna Borucka-Cieślewicz,792128063,Start
Belgium,Yoleen Van Camp,792131207,Start
South Africa,Stanley Ntapane,792139328,Start
Serbia,Branislav Andjelić,792145785,Start
Macedonia,Branko Crvenkovski,792146742,Start
Bosnia-Herzegovina,Dževad Galijašević,792153668,Start
Pakistan,Mian Muhibullah Kakakhel,792155040,Start
Italy,Franca Falcucci,792155175,Start
Italy,Tina Anselmi,792155218,Start
Italy,Rosy Bindi,792155330,Start
Italy,Giovanna Melandri,792155395,Start
Italy,Barbara Pollastrini,792155581,Start
Italy,Mariastella Gelmini,792155658,Start
Italy,Michela Vittoria Brambilla,792155862,Start
Italy,Anna Finocchiaro,792155913,Start
Italy,Maria Carmela Lanzetta,792156333,Start
Italy,Marianna Madia,792156784,Start
Spain,Soledad Becerril,792157300,Start
Spain,Carmen Alborch,792157557,Start
Spain,Cristina Alberdi,792157641,Start
Spain,Loyola de Palacio,792157789,Start
Spain,Isabel Tocino,792157828,Start
Spain,Julia García-Valdecasas,792158141,Start
Spain,Elena Espinosa,792158401,Start
Spain,María Antonia Trujillo,792158507,Start
Spain,Rosa Aguilar,792159357,Start
Luxembourg,Lydia Mutsch,792159613,Start
Malta,Paul Borg Olivier,792161039,Start
India,Political families of West Bengal,792161177,Start
France,Olga Givernet,792162145,Start
India,Parthasarathy Reddy,792162276,Start
Canada,Larry Grossman (politician),792162965,Start
France,Nicolas About,792164767,Start
China,Qiu Fengjia,792165386,Start
France,Patrick Vignal,792169374,Start
Switzerland,Paul Lüönd,792169537,Start
Brazil,Ariano Fernandes,792170077,Start
United Kingdom,Phillip Broughton,792170640,Start
Spain,Gabriel Milan,792172417,Start
France,Joachim Son-Forget,792172508,Start
Taiwan,Chiu Chuang-liang,792172782,Start
Taiwan,Hsu Jung-shu,792172903,Start
Cape Colony,Philip Edmond Wodehouse,792178662,Start
India,N. Padmalochanan,792184018,Start
India,C. Jayan Babu,792184118,Start
India,M. Bhaskaran,792184265,Start
Russia,Igor Gorynin,792184824,Start
Spain,Domingo de Basavilbaso,792189025,Start
Brazil,Valdir Raupp,792190290,Start
Brazil,Confúcio Moura,792190328,Start
China,Wang Dongxing,792192283,Start
Spain,Manuel Antonio Warnes,792192883,Start
Dominican Republic,Tomás Bobadilla,792195522,Start
Spain,Víctor Casco de Mendoza,792196370,Start
Cuba,José Núñez de Cáceres,792196867,Start
Spain,Nicolás Colman,792197077,Start
Spain,Miguel Antonio de Merlos,792200968,Start
Pakistan,Ibn Abdur Rehman,792201705,Start
Brazil,João Vaccari Neto,792203469,Start
Ethiopia,Teferra Wolde-Semait,792203693,Start
United Kingdom,Bill Connor (trade unionist),792204830,Start
Turkey,Nabi Avcı,792214736,Start
Switzerland,Christian Levrat,792215648,Start
Switzerland,Ralph Lewin,792215738,Start
South Africa,Khume Ramulifho,792215828,Start
China,Ruan Yuan,792220165,Start
France,Stéphane Trompille,792221499,Start
France,Aude Bono-Vandorme,792221521,Start
France,Julien Dive,792221623,Start
France,Mireille Robert,792221719,Start
France,Jean-Marie Fiévet,792222416,Start
Philippines,Francis Zamora,792229042,Start
Ethiopia,Alemayehu Atomsa,792229351,Start
Lithuania,Jonas Vailokaitis,792232090,Start
Ireland,Mark Clinton,792241883,Start
Morocco,Mohamed Bouzoubaa,792242667,Start
Mali,First Lady of Mali,792247279,Start
New Zealand,Colin Kay,792248954,Start
Morocco,Youssef Amrani,792249874,Start
Taiwan,Roy Leu,792250378,Start
Australia,Horatio Wills,792251564,Start
Gabon,Paul Mba Abessole,792251600,Start
New Zealand,Barrie Hutchinson,792252332,Start
Iran,Kazem Seddiqi,792254859,Start
France,Joël Giraud,792256488,Start
China,Huang Lixin,792257122,Start
Albania,Flamur Noka,792258578,Start
Hungary,Péter Vályi,792258846,Start
France,Cédric Roussel (politician),792260347,Start
Turkey,Ahmet Türk,792261880,Start
France,Laurence Trastour-Isnart,792263877,Start
Cyprus,George Vasiliou,792268359,Start
Turkey,Süleyman Yağcıoğlu,792269185,Start
Japan,Takeshi Noma,792272549,Start
France,Georges Bidault,792273913,Start
Cambodia,Sisowath Sirik Matak,792274582,Start
Thailand,Pallop Pinmanee,792277230,Start
Philippines,Cherrylyn Santos,792281510,Start
Turkmenistan,Kakaev Yakshigeldy,792285242,Start
Pakistan,Raja Riaz Ahmad Khan,792287366,Start
Armenia,Robert Beglarian,792289455,Start
Sierra Leone,Yahya Kanu,792289837,Start
Iran,Kamal Daneshyar,792289945,Start
Belgium,Édouard Descamps,792290144,Start
Iran,Elaheh Koulaei,792293628,Start
Iran,Hushang Hamidi,792294333,Start
Iran,Amir Reza Khadem,792294732,Start
Iran,Hamid Reza Katouzian,792295125,Start
Iran,Hossein Kamali,792295357,Start
Iran,Jalal Jalalizadeh,792295537,Start
Namibia,Monica Geingos,792295818,Start
Zambia,Esther Lungu,792296625,Start
Finland,Mikhail Borovitinov,792296715,Start
Mexico,José María Tornel,792297661,Start
Netherlands,Tim Mudde,792298288,Start
Iran,Azam Taleghani,792298296,Start
Iran,Esmail Shooshtari,792298478,Start
Armenia,Levon Davidian,792301034,Start
Iran,Bahaedin Adab,792301043,Start
United States,Spencer Darwin Pettis,792301200,Start
Iran,Mousa Qorbani,792301252,Start
United Kingdom,"Ian Fraser, Baron Fraser of Lonsdale",792301985,Start
Tonga,Afuʻalo Matoto,792305900,Start
Turkey,Murat Karayalçın,792309300,Start
Tonga,Fatafehi Tuʻipelehake,792312760,Start
Sao Tome and Principe,Maria Tomé,792313634,Start
India,K. Venkatesh,792315756,Start
India,Madhavrao Bagal,792316482,Start
France,Adrien Quatennens,792316912,Start
Niger,Brigi Rafini,792319498,Start
Iran,Amir Nosrat'ollah Balakhanlou,792320469,Start
France,Brigitte Neveux,792321854,Start
Netherlands,Brigitte van der Burg,792322451,Start
Fiji,Brij Lal,792323975,Start
Tonga,Sonatane Tuʻa Taumoepeau-Tupou,792325182,Start
Iran,Mahammad Ali Tarbiat,792325233,Start
Iran,Mohammad Khiabani,792325915,Start
Portugal,José Correia da Serra,792326196,Start
Nigeria,Brimmo Yusuf,792328388,Start
Indonesia,Rizal Nurdin,792330075,Start
Spain,Lorenzo Bernal del Mercado,792334445,Start
Israel,List of Israeli politicians,792335628,Start
Morocco,Yassir Znagui,792347134,Start
Iran,Jamshid Bahman Jamshidian,792347771,Start
Congo,Anatole Collinet Makosso,792348157,Start
Philippines,Leticia Ramos-Shahani,792348967,Start
Kenya,Philip Kaloki,792353438,Start
Ukraine,Liliya Hrynevych,792353503,Start
Colombia,Eduardo Valencia Ospina,792362367,Start
Namibia,Albert Kawana,792363345,Start
Russia,Galina Khovanskaya,792363476,Start
Philippines,Nerissa Corazon Soon-Ruiz,792372272,Start
Nigeria,T. O. S. Benson,792375026,Start
Poland,Wojciech Trąmpczyński,792377599,Start
Brazil,José Dirceu,792382412,Start
China,Ning Jizhe,792385063,Start
Angola,Brito Sozinho,792385356,Start
Salvadoran,Julio Adalberto Rivera Carballo,792385744,Start
France,Muriel Ressiguier,792388987,Start
France,Éric Coquerel,792389069,Start
France,Caroline Fiat,792389163,Start
France,Bastien Lachaud,792389233,Start
France,Mathilde Panot,792390160,Start
France,Sabine Rubin,792390372,Start
India,K. Kunhali,792391246,Start
France,Audrey Dufeu-Schubert,792393130,Start
France,Christophe Arend,792393188,Start
Iran,Ali Mansur,792393990,Start
Iran,Mohammad Sa'ed,792394184,Start
Iran,Ebrahim Hakimi,792394356,Start
Iran,Ali Soheili,792394645,Start
Iran,Ahmad Matin-Daftari,792394849,Start
Iran,Mahmoud Djam,792394899,Start
Iran,Abdol Majid Mirza,792395261,Start
Iran,Mohammad Vali Khan Tonekaboni,792395287,Start
Iran,Abolqasem Naser ol-Molk,792395415,Start
Iran,Mirza Ali Asghar Khan Amin al-Soltan,792395534,Start
Iran,Morteza Gholi Khan Hedayat,792396057,Start
Serbia,Marko Selakovic,792400552,Start
Pakistan,Muhammad Ijaz Virk,792401241,Start
Pakistan,Sahabzada Muhammad Mehboob Sultan,792401682,Start
Taiwan,List of Vice Presidents of the Republic of China,792401933,Start
Pakistan,Farkhanda Amjad,792402145,Start
Ghana,Edwin Nii Lante Vanderpuye,792406225,Start
Ghana,Kobina Sekyi,792406360,Start
Saint Kitts and Nevis,Tapley Seaton,792406694,Start
Pakistan,Zahra Shahid Hussain,792407868,Start
Lithuania,Bronislovas Genzelis,792409305,Start
Australia,List of Indigenous Australian politicians,792410190,Start
Israel,Ramiz Jaraisy,792411438,Start
Australia,Bronwyn Pike,792411628,Start
Pakistan,Rana Mohammad Hanif Khan,792411780,Start
Ukraine,Yuriy Lutsenko,792413966,Start
Czech Republic,Pavel Rychetský,792417439,Start
Colombia,Manuel María Ramírez Fortoul,792422661,Start
Guernsey,Richard Collas,792424069,Start
Australia,Al Grassby,792424148,Start
Pakistan,Muhammad Hanif Malik,792425514,Start
Poland,Giovanni Giuda Giona Battista,792425895,Start
Pakistan,Sahabzada Syed Murtaza Amin,792426156,Start
Pakistan,Sumaira Yasir Rasheed,792427685,Start
Iran,Majid Khodabakhsh,792428154,Stub
Iran,Parviz Kazemi,792438683,Stub
Pakistan,Nawab Zada Wali Muhammad Khan,792439958,Stub
India,Praveen Agrawal,792440851,Stub
Jamaica,Carl Rattray,792441839,Stub
Somalia,Abdirahman Haji Aden Ibbi,792445124,Stub
Syria,Omar Abu Risha,792451225,Stub
Myanmar,Hla Myint Swe (minister),792454267,Stub
France,Benoit Simian,792457458,Stub
Norway,Láilá Susanne Vars,792458459,Stub
France,Véronique Hammerer,792459664,Stub
France,Olivier Falorni,792460384,Stub
Peru,Luis A. Eguiguren,792461862,Stub
Dominican Republic,Francisco del Rosario Sánchez,792463390,Stub
Russia,Lyudmila Alexeyeva,792467670,Stub
Iceland,Ómar Ragnarsson,792474759,Stub
Czech Republic,Gustáv Slamečka,792476721,Stub
Gambia,Lamin Saine,792484949,Stub
Italy,Bruno Ferrante,792489768,Stub
Switzerland,Bruno Frick,792490146,Stub
Belgium,Bruno Tobback,792495719,Stub
Germany,Bruno Vogel,792496144,Stub
Malta,Pierre Jean Louis Ovide Doublet,792499011,Stub
United States,Mary Garrett Hay,792504448,Stub
Netherlands,"Donald Mackay, 11th Lord Reay",792505335,Stub
India,Shanti Swaroop Dhavan,792507219,Stub
United States,Anita Lee Blair,792517818,Stub
Japan,Isamu Sonoyama,792517956,Stub
France,Jacques-Antoine Manuel,792520944,Stub
France,Anne Jean Marie René Savary,792524002,Stub
Ukraine,Sergey Kozlov (politician),792528318,Stub
China,Dorgon,792530940,Stub
United States,Mike O'Callaghan,792531046,Stub
Azerbaijan,Ganira Pashayeva,792532517,Stub
Federated States of Micronesia,Andon Amaraich,792533603,Stub
Peru,Augusto Miyashiro,792536622,Stub
Federated States of Micronesia,Bailey Olter,792536899,Stub
Denmark,Bjarne Corydon,792537716,Stub
Canada,Buckley Belanger,792540501,Stub
Sri Lanka,M. E. H. Maharoof,792541575,Stub
Sri Lanka,M. Mahroof,792541992,Stub
China,Sheng Shicai,792543483,Stub
China,Ma Yize,792543486,Stub
Japan,Abe no Hirafu,792544308,Stub
Taiwan,Kang Ning-hsiang,792545317,Stub
Luxembourg,Eugène Berger,792552245,Stub
France,Mireille Clapot,792552943,Stub
Namibia,Buddy Wentworth,792553915,Stub
France,Ludovic Mendes,792555075,Stub
Cambodia,Sam Sary,792556486,Stub
Spain,Buenaventura de Abarzuza y Ferrer,792558269,Stub
Brazil,Bueno de Paiva,792558522,Stub
France,Anne Brugnera,792559089,Stub
France,Stanislas Guerini,792559628,Stub
Malaysia,Mustapha Harun,792563081,Stub
Pakistan,Muhammad Tariq Anis,792563282,Stub
Pakistan,Mian Marghoob Ahmad,792563890,Stub
Pakistan,Omer Sohail Zia Butt,792564566,Stub
Australia,Lord Augustus Loftus,792565580,Stub
Sierra Leone,Richard Doherty (colonialist),792566165,Stub
Jersey,Frank Walker (Jersey politician),792567273,Stub
Philippines,Val Sotto,792569471,Stub
Macedonia,Bujar Osmani,792571494,Stub
Indonesia,Henk Ngantung,792571925,Stub
Nigeria,Bukky Wright,792576231,Stub
Pakistan,Saeed Ahmed Zafar,792579079,Stub
Pakistan,Sardar Talib Hassan Nakai,792579476,Stub
Pakistan,Rai Ghulam Mujtaba Kharral,792580420,Stub
Pakistan,Sajjad-ul-Hassan,792581000,Stub
Norway,Ælfgifu of Northampton,792582530,Stub
Pakistan,Khuram Jehangir Wattoo,792583917,Stub
Pakistan,Syed Ali Musa Gillani,792584290,Stub
Serbia,Dragan Bogdanic,792585742,Stub
Italy,Piero Torrigiani,792587379,Stub
India,Alimineti Madhava Reddy,792590145,Stub
Iran,Alireza Novin,792592971,Stub
Faroese,Annika Olsen,792595685,Stub
Marshall Islands,James Matayoshi,792598129,Stub
Marshall Islands,Dennis Momotaro,792599532,Stub
Argentina,María Eugenia Vidal,792601479,Stub
Japan,Bungo Tsuda,792602791,Stub
China,Huchuquan,792606272,Stub
Italy,Giacomo Matteotti,792606929,Stub
Australia,Joseph Bosisto,792610997,Stub
Palestinian Territory,Kamel al-Budeiri,792611747,Stub
Ukraine,Yaroslav Brisiuck,792612815,Stub
New Zealand,Puti Tipene Watene,792612856,Stub
Palestinian Territory,Zuheir Mohsen,792615206,Stub
Belgium,Ferdinand de Baillet-Latour,792617589,Stub
France,Thomas Rudigoz,792617606,Stub
Greece,Katerina Savvaidou,792618133,Stub
United States,John Brooks (mayor),792620625,Stub
Netherlands,Eegje Schoo,792620673,Stub
Netherlands,Arie Pais,792621033,Stub
Spain,Lydia Zimmermann,792622152,Stub
Indonesia,Jacob Prai,792626648,Stub
Ireland,John McKeague,792627329,Stub
France,Laëtitia Romeiro Dias,792630654,Stub
United Arab Emirates,Sultan bin Saeed Al Mansoori,792633224,Stub
Pakistan,Miangul Asfandyar Amir Zeb,792633464,Stub
Hungary,Péter Várkonyi,792633940,Stub
Hungary,Endre Sík,792634691,Stub
Australia,Burman Lauga,792635544,Stub
Hungary,Ernő Mihályfi,792636079,Stub
Hungary,János Gyöngyösi,792636657,Stub
France,Stéphanie Rist,792637326,Stub
Denmark,Kirsten Auken,792641952,Stub
Hungary,Károly Andrássy,792642887,Stub
Hungary,József Szájer,792642892,Stub
Turkey,Ahmet Reyiz Yılmaz,792644443,Stub
Mali,Mahmoud Ag Aghaly,792645778,Stub
United Kingdom,Rod Kenyon,792657220,Stub
Kenya,Burudi Nabwera,792658527,Stub
United States,Delmas H. Nucker,792667220,Stub
Russia,Ignaz Aurelius Fessler,792668351,Stub
Finland,Piia-Noora Kauppi,792668464,Stub
Malaysia,Chris Lee Chun Kit,792673202,Stub
Ireland,Desmond Boal,792675555,Stub
Kenya,Otieno Kajwang,792677652,Stub
Italy,Ilona Staller,792678221,Stub
Albania,Besiana Kadare,792684433,Stub
Angola,Gaspar Martins,792684695,Stub
Bosnia-Herzegovina,Miloš Vukašinović,792684982,Stub
Lesotho,Kelebone Maope,792686563,Stub
Turkmenistan,Aksoltan Ataýewa,792687864,Stub
Taiwan,Hsu Yao-chang,792688043,Stub
Ghana,Mercy Bampo Addo,792689243,Stub
Pakistan,Qamar Zaman Khan,792692158,Stub
Thailand,Worawi Makudi,792693775,Stub
Tanzania,Khalifa Suleiman Khalifa,792699334,Stub
Argentina,Claudio Uberti,792700892,Stub
Canada,Jack White (politician),792703852,Stub
Canada,Donald Oliver,792703859,Stub
Syria,Husni al-Barazi,792707361,Stub
Hungary,Bálint Hóman,792709704,Stub
Hungary,Béla Köpeczi,792712917,Stub
Hungary,Béla Szombati,792713116,Stub
Burkina Faso,Bénéwendé Stanislas Sankara,792713624,Stub
Bhutan,Dorji Wangdi,792716537,Stub
Pakistan,Mian Muhammad Azhar,792717199,Stub
Serbia,Zoran Knežević (politician),792717587,Stub
Pakistan,Malik Karamat Khokhar,792717790,Stub
Nepal,Krishna Prasad Koirala,792718721,Stub
Nepal,Tarini Prasad Koirala,792718795,Stub
Pakistan,Tasneem Noorani,792722298,Stub
Sri Lanka,C. A. Dharmapala,792725024,Stub
Uruguay,Luis Melián Lafinur,792725143,Stub
France,Michel Durafour,792726212,Stub
Poland,Lech Szymańczyk,792727497,Stub
Nigeria,Bethel Nnaemeka Amadi,792729943,Stub
Namibia,Bernadus Swartbooi,792730125,Stub
Japan,Hajime Yoshikawa,792730955,Stub
Philippines,Isko Moreno,792731102,Stub
Cambodia,Tou Samouth,792731504,Stub
China,Wu Nansheng,792731529,Stub
Serbia,Đorđe Vukadinović,792731547,Stub
Sri Lanka,C. Rajadurai,792731737,Stub
Sri Lanka,C. Sukirthan,792732560,Stub
Sri Lanka,C. V. K. Sivagnanam,792732887,Stub
Chad,Idris Alooma,792734868,Stub
Moldova,Mihai Volontir,792741871,Stub
Spain,Ignacio González González,792744098,Stub
Finland,Pekka Paavola,792750561,Stub
Finland,Frans Oskar Lilius,792750814,Stub
Australia,Maureen Hayes,792755597,Stub
Israel,Yigael Yadin,792761820,Stub
Ghana,Kweku Tanikyi Kesse,792763353,Stub
United Arab Emirates,Amal Al Qubaisi,792767951,Stub
France,Jean Sauvage,792768563,Stub
Bosnia-Herzegovina,Rada Vranješević,792768881,Stub
Japan,Keiichi Suzuki (governor of Hiroshima),792771500,Stub
Vietnam,Đăng Văn Quang,792775189,Stub
Uruguay,Carlos Gianelli,792777108,Stub
Egypt,Ahmed Zeiwar Pasha,792780958,Stub
Paraguay,Luis Alberto Riart,792790500,Stub
Afghanistan,Sayed Jalal Karim,792790722,Stub
United Kingdom,Joel Barnett,792793205,Stub
Nigeria,Yahaya Bello,792796516,Stub
Pakistan,Jafar Khan Jamali,792796764,Stub
Albania,Majlinda Bregu,792801328,Stub
Tonga,Viliami Tungī Mailefihi,792802351,Stub
Brazil,Wilson Martins,792802653,Stub
China,Rita Fan,792803222,Stub
Ireland,William Davys,792803263,Stub
Brazil,Wellington Dias,792812707,Stub
Vanuatu,Cabinet of Vanuatu,792813226,Stub
Italy,Enrico Millo,792817758,Stub
Turkey,Electoral history of Recep Tayyip Erdoğan,792820066,Stub
Turkey,List of party leaders in Turkey,792820240,Stub
Kazakhstan,Zhanar Aitzhanova,792822865,Stub
Myanmar,Kanaung Mintha,792833837,Stub
Germany,Caio Koch-Weser,792838312,Stub
Trinidad and Tobago,Leader of the Opposition (Trinidad and Tobago),792838546,Stub
Germany,Udo Voigt,792839541,Stub
Poland,Danuta Wałęsa,792842249,Stub
Bahrain,Abdullah bin Hamad bin Isa Al Khalifa,792844397,Stub
Ukraine,Denys Sylantyev,792847324,Stub
United Kingdom,"Emma Pidding, Baroness Pidding",792847392,Stub
Russia,Dmitri Sautin,792847754,Stub
Somalia,Sadik Warfa,792847876,Stub
Venezuela,Tony Álvarez,792850036,Stub
Sao Tome and Principe,Maria do Carmo Silveira,792850762,Stub
Turkey,Meral Danış Beştaş,792851404,Stub
Tunisia,Sana Mersni,792852974,Stub
Afghanistan,Shakiba Hashemi,792853350,Stub
United States,Caleb Crosby,792857662,Stub
Romania,Neagu Mihai,792859304,Stub
Niger,Aminatou Maïga Touré,792860528,Stub
Netherlands,Agnes van Ardenne,792860597,Stub
Niger,Aïchatou Boulama Kané,792860712,Stub
Cape Verde,Fátima Veiga,792860842,Stub
Gabon,Honorine Dossou Naki,792860914,Stub
Burundi,Perpétue Nshimirimana,792861234,Stub
France,Richard Waddington,792864113,Stub
Iran,Sadegh Kharazi,792865527,Stub
Iran,Ali Shakouri-Rad,792866617,Stub
France,Marine Brenier,792869330,Stub
Iran,Nasrollah Pejmanfar,792871675,Stub
Solomon Islands,Steve Laore,792871680,Stub
Spain,Joaquim Molins i Amat,792872084,Stub
Iran,Hossein Naghavi-Hosseini,792873948,Stub
Pakistan,Abdul Wahab Khan,792874629,Stub
China,Emperor Shizong of Jin,792887839,Stub
Russia,Dimitri Navachine,792889810,Stub
Bosnia-Herzegovina,Amir Zukić,792895153,Stub
India,Satish Chavan,792896300,Stub
Ghana,Simon Osei-Mensah,792898044,Stub
Ghana,Kweku Asomah-Cheremeh,792898077,Stub
Ghana,Kwamena Duncan,792898118,Stub
Ghana,Ishmael Ashitey,792898196,Stub
Ghana,Salifu Saeed,792898209,Stub
Ghana,Rockson Bukari,792898327,Stub
Ghana,Christopher Ameyaw-Akumfi,792899305,Stub
South Africa,Khanyisile Litchfield-Tshabalala,792904848,Stub
Iran,Ahmad Khorram,792905760,Stub
